L,C_L_LCDM_arb,ratio_SQT_central,N_L_S4
855,1.0202439876063293e-08,1.0229299600000001,7.258025e-09
856,1.0194939897955236e-08,1.0229299600000001,7.273293983819541e-09
857,1.0187456151605082e-08,1.0229299600000001,7.288616574308794e-09
858,1.0179988581515242e-08,1.0229299600000001,7.303992896790125e-09
859,1.0172537132447424e-08,1.0229299600000001,7.319423076732205e-09
860,1.0165101749421138e-08,1.0229299600000001,7.33490723975004e-09
861,1.015768237771217e-08,1.0229299600000001,7.350445511604939e-09
862,1.0150278962851125e-08,1.0229299600000001,7.366038018204542e-09
863,1.0142891450621927e-08,1.0229299600000001,7.381684885602806e-09
864,1.0135519787060354e-08,1.0229299600000001,7.39738624e-09
865,1.0128163918452594e-08,1.0229299600000001,7.413142207742724e-09
866,1.012082379133378e-08,1.0229299600000001,7.428952915323884e-09
867,1.0113499352486563e-08,1.0229299600000001,7.444818489382717e-09
868,1.0106190548939679e-08,1.0229299600000001,7.460739056704772e-09
869,1.009889732796654e-08,1.0229299600000001,7.476714744221917e-09
870,1.0091619637083814e-08,1.0229299600000001,7.492745679012346e-09
871,1.0084357424050032e-08,1.0229299600000001,7.508831988300565e-09
872,1.0077110636864206e-08,1.0229299600000001,7.5249737994574e-09
873,1.0069879223764437e-08,1.0229299600000001,7.54117124e-09
874,1.0062663133226557e-08,1.0229299600000001,7.55742443759183e-09
875,1.0055462313962762e-08,1.0229299600000001,7.573733520042677e-09
876,1.0048276714920263e-08,1.0229299600000001,7.590098615308644e-09
877,1.0041106285279942e-08,1.0229299600000001,7.606519851492151e-09
878,1.0033950974455025e-08,1.0229299600000001,7.622997356841945e-09
879,1.002681073208975e-08,1.0229299600000001,7.639531259753088e-09
880,1.001968550805807e-08,1.0229299600000001,7.656121688766955e-09
881,1.001257525246232e-08,1.0229299600000001,7.672768772571254e-09
882,1.0005479915631943e-08,1.0229299600000001,7.68947264e-09
883,9.9983994481222e-09,1.0229299600000001,7.706233420033533e-09
884,9.991333800712875e-09,1.0229299600000001,7.723051241798507e-09
885,9.984282924407024e-09,1.0229299600000001,7.7399262345679e-09
886,9.977246770429702e-09,1.0229299600000001,7.756858527761013e-09
887,9.97022529022671e-09,1.0229299600000001,7.773848250943454e-09
888,9.963218435463358e-09,1.0229299600000001,7.790895533827162e-09
889,9.95622615802322e-09,1.0229299600000001,7.808000506270386e-09
890,9.949248410006913e-09,1.0229299600000001,7.825163298277702e-09
891,9.942285143730867e-09,1.0229299600000001,7.842384040000001e-09
892,9.935336311726125e-09,1.0229299600000001,7.859662861734493e-09
893,9.928401866737134e-09,1.0229299600000001,7.876999893924707e-09
894,9.921481761720551e-09,1.0229299600000001,7.894395267160494e-09
895,9.914575949844053e-09,1.0229299600000001,7.911849112178022e-09
896,9.90768438448516e-09,1.0229299600000001,7.929361559859778e-09
897,9.900807019230065e-09,1.0229299600000001,7.946932741234568e-09
898,9.893943807872468e-09,1.0229299600000001,7.96456278747752e-09
899,9.88709470441242e-09,1.0229299600000001,7.982251829910076e-09
900,9.880259663055174e-09,1.0229299600000001,8e-09
901,9.873438638210048e-09,1.0229299600000001,8.017807429361377e-09
902,9.866631584489288e-09,1.0229299600000001,8.03567424975461e-09
903,9.859838456706945e-09,1.0229299600000001,8.053600593086423e-09
904,9.853059209877762e-09,1.0229299600000001,8.071586591409848e-09
905,9.846293799216048e-09,1.0229299600000001,8.08963237692425e-09
906,9.839542180134591e-09,1.0229299600000001,8.107738081975309e-09
907,9.832804308243556e-09,1.0229299600000001,8.125903839055023e-09
908,9.826080139349394e-09,1.0229299600000001,8.144129780801709e-09
909,9.819369629453763e-09,1.0229299600000001,8.16241604e-09
910,9.812672734752455e-09,1.0229299600000001,8.180762749580856e-09
911,9.805989411634325e-09,1.0229299600000001,8.19917004262155e-09
912,9.799319616680236e-09,1.0229299600000001,8.217638052345682e-09
913,9.792663306661996e-09,1.0229299600000001,8.236166912123153e-09
914,9.786020438541325e-09,1.0229299600000001,8.254756755470203e-09
915,9.77939096946881e-09,1.0229299600000001,8.273407716049382e-09
916,9.772774856782862e-09,1.0229299600000001,8.292119927669561e-09
917,9.766172058008705e-09,1.0229299600000001,8.310893524285935e-09
918,9.759582530857354e-09,1.0229299600000001,8.32972864e-09
919,9.753006233224593e-09,1.0229299600000001,8.348625409059594e-09
920,9.74644312318998e-09,1.0229299600000001,8.367583965858864e-09
921,9.739893159015833e-09,1.0229299600000001,8.386604444938273e-09
922,9.733356299146262e-09,1.0229299600000001,8.405686980984607e-09
923,9.726832502206156e-09,1.0229299600000001,8.424831708830972e-09
924,9.720321727000221e-09,1.0229299600000001,8.444038763456789e-09
925,9.713823932511995e-09,1.0229299600000001,8.463308279987806e-09
926,9.707339077902887e-09,1.0229299600000001,8.482640393696085e-09
927,9.700867122511215e-09,1.0229299600000001,8.502035240000001e-09
928,9.694408025851249e-09,1.0229299600000001,8.521492954464257e-09
929,9.687961747612263e-09,1.0229299600000001,8.541013672799877e-09
930,9.681528247657593e-09,1.0229299600000001,8.5605975308642e-09
931,9.675107486023703e-09,1.0229299600000001,8.580244664660877e-09
932,9.668699422919248e-09,1.0229299600000001,8.599955210339888e-09
933,9.662304018724156e-09,1.0229299600000001,8.619729304197531e-09
934,9.655921233988704e-09,1.0229299600000001,8.63956708267642e-09
935,9.649551029432608e-09,1.0229299600000001,8.659468682365494e-09
936,9.643193365944118e-09,1.0229299600000001,8.679434240000002e-09
937,9.636848204579113e-09,1.0229299600000001,8.699463892461517e-09
938,9.630515506560209e-09,1.0229299600000001,8.71955777677793e-09
939,9.624195233275868e-09,1.0229299600000001,8.739716030123454e-09
940,9.617887346279512e-09,1.0229299600000001,8.759938789818627e-09
941,9.611591807288648e-09,1.0229299600000001,8.780226193330286e-09
942,9.605308578183996e-09,1.0229299600000001,8.800578378271605e-09
943,9.599037621008618e-09,1.0229299600000001,8.820995482402072e-09
944,9.592778897967057e-09,1.0229299600000001,8.841477643627499e-09
945,9.586532371424485e-09,1.0229299600000001,8.862025000000002e-09
946,9.58029800390585e-09,1.0229299600000001,8.882637689718032e-09
947,9.574075758095028e-09,1.0229299600000001,8.903315851126351e-09
948,9.567865596833985e-09,1.0229299600000001,8.924059622716047e-09
949,9.561667483121945e-09,1.0229299600000001,8.944869143124525e-09
950,9.555481380114558e-09,1.0229299600000001,8.965744551135498e-09
951,9.549307251123074e-09,1.0229299600000001,8.986685985679013e-09
952,9.543145059613527e-09,1.0229299600000001,9.007693585831427e-09
953,9.536994769205922e-09,1.0229299600000001,9.028767490815426e-09
954,9.530856343673422e-09,1.0229299600000001,9.049907840000001e-09
955,9.524729746941546e-09,1.0229299600000001,9.071114772900472e-09
956,9.518614943087379e-09,1.0229299600000001,9.092388429178478e-09
957,9.512511896338762e-09,1.0229299600000001,9.113728948641975e-09
958,9.506420571073516e-09,1.0229299600000001,9.13513647124524e-09
959,9.500340931818656e-09,1.0229299600000001,9.15661113708886e-09
960,9.494272943249608e-09,1.0229299600000001,9.178153086419754e-09
961,9.488216570189438e-09,1.0229299600000001,9.199762459631153e-09
962,9.482171777608089e-09,1.0229299600000001,9.221439397262614e-09
963,9.476138530621599e-09,1.0229299600000001,9.243184040000002e-09
964,9.470116794491363e-09,1.0229299600000001,9.264996528675507e-09
965,9.464106534623369e-09,1.0229299600000001,9.286877004267641e-09
966,9.458107716567439e-09,1.0229299600000001,9.308825607901234e-09
967,9.4521203060165e-09,1.0229299600000001,9.330842480847434e-09
968,9.446144268805823e-09,1.0229299600000001,9.352927764523702e-09
969,9.440179570912316e-09,1.0229299600000001,9.375081600493828e-09
970,9.434226178453761e-09,1.0229299600000001,9.397304130467916e-09
971,9.428284057688103e-09,1.0229299600000001,9.419595496302391e-09
972,9.422353175012733e-09,1.0229299600000001,9.441955840000003e-09
973,9.416433496963753e-09,1.0229299600000001,9.4643853037098e-09
974,9.410524990215275e-09,1.0229299600000001,9.486884029727176e-09
975,9.404627621578706e-09,1.0229299600000001,9.509452160493827e-09
976,9.398741358002046e-09,1.0229299600000001,9.532089838597777e-09
977,9.392866166569185e-09,1.0229299600000001,9.554797206773359e-09
978,9.387002014499206e-09,1.0229299600000001,9.577574407901236e-09
979,9.3811488691457e-09,1.0229299600000001,9.600421585008382e-09
980,9.375306697996064e-09,1.0229299600000001,9.623338881268098e-09
981,9.369475468670831e-09,1.0229299600000001,9.646326440000003e-09
982,9.363655148922985e-09,1.0229299600000001,9.669384404670019e-09
983,9.357845706637283e-09,1.0229299600000001,9.692512918890413e-09
984,9.352047109829587e-09,1.0229299600000001,9.715712126419753e-09
985,9.346259326646199e-09,1.0229299600000001,9.738982171162935e-09
986,9.340482325363192e-09,1.0229299600000001,9.762323197171164e-09
987,9.334716074385754e-09,1.0229299600000001,9.785735348641974e-09
988,9.328960542247534e-09,1.0229299600000001,9.80921876991922e-09
989,9.323215697609992e-09,1.0229299600000001,9.832773605493063e-09
990,9.317481509261744e-09,1.0229299600000001,9.856400000000001e-09
991,9.31175794611793e-09,1.0229299600000001,9.880098098222834e-09
992,9.306044977219564e-09,1.0229299600000001,9.903868045090687e-09
993,9.300342571732908e-09,1.0229299600000001,9.927709985679014e-09
994,9.294650698948833e-09,1.0229299600000001,9.951624065209569e-09
995,9.288969328282195e-09,1.0229299600000001,9.975610429050452e-09
996,9.283298429271207e-09,1.0229299600000001,9.999669222716051e-09
997,9.27763797157683e-09,1.0229299600000001,1.0023800591867094e-08
998,9.271987924982135e-09,1.0229299600000001,1.0048004682310623e-08
999,9.266348259391714e-09,1.0229299600000001,1.0072281640000002e-08
1000,9.260718944831056e-09,1.0229299600000001,1.0096631611034905e-08
1001,9.255099951445945e-09,1.0229299600000001,1.0121054741661333e-08
1002,9.249491249501856e-09,1.0229299600000001,1.0145551178271604e-08
1003,9.243892809383365e-09,1.0229299600000001,1.0170121067404356e-08
1004,9.238304601593543e-09,1.0229299600000001,1.0194764555744552e-08
1005,9.232726596753372e-09,1.0229299600000001,1.0219481790123457e-08
1006,9.227158765601155e-09,1.0229299600000001,1.0244272917518671e-08
1007,9.221601078991934e-09,1.0229299600000001,1.0269138085054107e-08
1008,9.216053507896905e-09,1.0229299600000001,1.0294077440000004e-08
1009,9.210516023402842e-09,1.0229299600000001,1.0319091129772903e-08
1010,9.20498859671153e-09,1.0229299600000001,1.0344179301935681e-08
1011,9.199471199139184e-09,1.0229299600000001,1.0369342104197531e-08
1012,9.19396380211589e-09,1.0229299600000001,1.039457968441396e-08
1013,9.188466377185034e-09,1.0229299600000001,1.0419892190586804e-08
1014,9.18297889600275e-09,1.0229299600000001,1.0445279770864199e-08
1015,9.17750133033736e-09,1.0229299600000001,1.047074257354062e-08
1016,9.172033652068814e-09,1.0229299600000001,1.0496280747056851e-08
1017,9.16657583318815e-09,1.0229299600000001,1.0521894439999997e-08
1018,9.161127845796937e-09,1.0229299600000001,1.0547583801103493e-08
1019,9.155689662106738e-09,1.0229299600000001,1.0573348979247068e-08
1020,9.150261254438567e-09,1.0229299600000001,1.059919012345679e-08
1021,9.144842595222348e-09,1.0229299600000001,1.0625107382905044e-08
1022,9.13943365699639e-09,1.0229299600000001,1.0651100906910534e-08
1023,9.134034412406841e-09,1.0229299600000001,1.0677170844938273e-08
1024,9.128644834207172e-09,1.0229299600000001,1.0703317346599605e-08
1025,9.123264895257653e-09,1.0229299600000001,1.0729540561652186e-08
1026,9.117894568524814e-09,1.0229299600000001,1.075584064e-08
1027,9.112533827080948e-09,1.0229299600000001,1.0782217731693343e-08
1028,9.10718264410358e-09,1.0229299600000001,1.0808671986928823e-08
1029,9.10184099287496e-09,1.0229299600000001,1.0835203556049384e-08
1030,9.096508846781554e-09,1.0229299600000001,1.0861812589544276e-08
1031,9.091186179313531e-09,1.0229299600000001,1.088849923804908e-08
1032,9.085872964064265e-09,1.0229299600000001,1.091526365234568e-08
1033,9.08056917472983e-09,1.0229299600000001,1.0942105983362293e-08
1034,9.075274785108504e-09,1.0229299600000001,1.096902638217345e-08
1035,9.069989769100276e-09,1.0229299600000001,1.0996024999999998e-08
1036,9.064714100706343e-09,1.0229299600000001,1.1023101988209118e-08
1037,9.059447754028639e-09,1.0229299600000001,1.1050257498314283e-08
1038,9.054190703269325e-09,1.0229299600000001,1.107749168197531e-08
1039,9.048942922730328e-09,1.0229299600000001,1.1104804690998323e-08
1040,9.043704386812842e-09,1.0229299600000001,1.113219667733577e-08
1041,9.038475070016856e-09,1.0229299600000001,1.1159667793086421e-08
1042,9.033254946940686e-09,1.0229299600000001,1.1187218190495352e-08
1043,9.028043992280485e-09,1.0229299600000001,1.121484802195397e-08
1044,9.02284218082979e-09,1.0229299600000001,1.1242557439999999e-08
1045,9.017649487479044e-09,1.0229299600000001,1.1270346597317485e-08
1046,9.012465887215137e-09,1.0229299600000001,1.1298215646736779e-08
1047,9.00729135512094e-09,1.0229299600000001,1.1326164741234568e-08
1048,9.002125866374842e-09,1.0229299600000001,1.1354194033933851e-08
1049,8.996969396250306e-09,1.0229299600000001,1.1382303678103945e-08
1050,8.991821920115398e-09,1.0229299600000001,1.1410493827160496e-08
1051,8.986683413432349e-09,1.0229299600000001,1.1438764634665449e-08
1052,8.981553851757102e-09,1.0229299600000001,1.1467116254327085e-08
1053,8.976433210738859e-09,1.0229299600000001,1.1495548839999999e-08
1054,8.971321466119645e-09,1.0229299600000001,1.1524062545685112e-08
1055,8.966218593733863e-09,1.0229299600000001,1.1552657525529647e-08
1056,8.961124569507856e-09,1.0229299600000001,1.1581333933827161e-08
1057,8.956039369459471e-09,1.0229299600000001,1.1610091925017527e-08
1058,8.95096296969762e-09,1.0229299600000001,1.1638931653686936e-08
1059,8.945895346421857e-09,1.0229299600000001,1.1667853274567904e-08
1060,8.940836475921943e-09,1.0229299600000001,1.169685694253925e-08
1061,8.935786334577421e-09,1.0229299600000001,1.1725942812626123e-08
1062,8.930744898857188e-09,1.0229299600000001,1.175511104e-08
1063,8.925712145319081e-09,1.0229299600000001,1.178436177997866e-08
1064,8.920688050609452e-09,1.0229299600000001,1.1813695188026216e-08
1065,8.915672591462752e-09,1.0229299600000001,1.1843111419753086e-08
1066,8.910665744701112e-09,1.0229299600000001,1.1872610630916019e-08
1067,8.905667487233943e-09,1.0229299600000001,1.1902192977418075e-08
1068,8.90067779605751e-09,1.0229299600000001,1.1931858615308645e-08
1069,8.895696648254534e-09,1.0229299600000001,1.1961607700783418e-08
1070,8.890724020993786e-09,1.0229299600000001,1.1991440390184423e-08
1071,8.885759891529678e-09,1.0229299600000001,1.202135684e-08
1072,8.880804237201868e-09,1.0229299600000001,1.2051357206864805e-08
1073,8.875857035434863e-09,1.0229299600000001,1.2081441647559826e-08
1074,8.870918263737612e-09,1.0229299600000001,1.2111610319012347e-08
1075,8.86598789970312e-09,1.0229299600000001,1.2141863378295992e-08
1076,8.861065921008057e-09,1.0229299600000001,1.2172200982630695e-08
1077,8.856152305412359e-09,1.0229299600000001,1.220262328938272e-08
1078,8.851247030758852e-09,1.0229299600000001,1.2233130456064626e-08
1079,8.846350074972859e-09,1.0229299600000001,1.2263722640335316e-08
1080,8.841461416061819e-09,1.0229299600000001,1.2294400000000001e-08
1081,8.8365810321149e-09,1.0229299600000001,1.2325162693010211e-08
1082,8.831708901302632e-09,1.0229299600000001,1.2356010877463805e-08
1083,8.826845001876516e-09,1.0229299600000001,1.2386944711604941e-08
1084,8.821989312168657e-09,1.0229299600000001,1.2417964353824112e-08
1085,8.817141810591394e-09,1.0229299600000001,1.244906996265813e-08
1086,8.812302475636914e-09,1.0229299600000001,1.2480261696790128e-08
1087,8.807471285876907e-09,1.0229299600000001,1.2511539715049537e-08
1088,8.802648219962173e-09,1.0229299600000001,1.2542904176412134e-08
1089,8.797833256622278e-09,1.0229299600000001,1.257435524e-08
1090,8.793026374665182e-09,1.0229299600000001,1.2605893065081541e-08
1091,8.788227552976875e-09,1.0229299600000001,1.2637517811071487e-08
1092,8.783436770521027e-09,1.0229299600000001,1.2669229637530866e-08
1093,8.778654006338626e-09,1.0229299600000001,1.2701028704167048e-08
1094,8.77387923954762e-09,1.0229299600000001,1.2732915170833714e-08
1095,8.769112449342571e-09,1.0229299600000001,1.2764889197530862e-08
1096,8.764353614994301e-09,1.0229299600000001,1.2796950944404818e-08
1097,8.759602715849543e-09,1.0229299600000001,1.2829100571748211e-08
1098,8.754859731330585e-09,1.0229299600000001,1.286133824e-08
1099,8.750124640934947e-09,1.0229299600000001,1.2893664109745465e-08
1100,8.745397424235015e-09,1.0229299600000001,1.2926078341716205e-08
1101,8.740678060877706e-09,1.0229299600000001,1.2958581096790127e-08
1102,8.735966530584137e-09,1.0229299600000001,1.2991172535991466e-08
1103,8.731262813149275e-09,1.0229299600000001,1.3023852820490778e-08
1104,8.726566888441612e-09,1.0229299600000001,1.3056622111604936e-08
1105,8.721878736402819e-09,1.0229299600000001,1.3089480570797138e-08
1106,8.717198337047426e-09,1.0229299600000001,1.312242835967688e-08
1107,8.71252567046248e-09,1.0229299600000001,1.315546564e-08
1108,8.707860716807228e-09,1.0229299600000001,1.3188592573668648e-08
1109,8.703203456312776e-09,1.0229299600000001,1.3221809322731295e-08
1110,8.698553869281775e-09,1.0229299600000001,1.3255116049382718e-08
1111,8.693911936088098e-09,1.0229299600000001,1.3288512915964031e-08
1112,8.689277637176508e-09,1.0229299600000001,1.3322000084962657e-08
1113,8.684650953062347e-09,1.0229299600000001,1.3355577719012344e-08
1114,8.680031864331212e-09,1.0229299600000001,1.338924598089316e-08
1115,8.675420351638649e-09,1.0229299600000001,1.3423005033531476e-08
1116,8.670816395709821e-09,1.0229299600000001,1.345685504e-08
1117,8.666219977339209e-09,1.0229299600000001,1.3490796163517756e-08
1118,8.661631077390298e-09,1.0229299600000001,1.3524828567450083e-08
1119,8.65704967679526e-09,1.0229299600000001,1.3558952415308645e-08
1120,8.652475756554654e-09,1.0229299600000001,1.359316787075141e-08
1121,8.647909297737117e-09,1.0229299600000001,1.3627475097582687e-08
1122,8.643350281479058e-09,1.0229299600000001,1.3661874259753085e-08
1123,8.63879868898435e-09,1.0229299600000001,1.3696365521359552e-08
1124,8.634254501524044e-09,1.0229299600000001,1.3730949046645331e-08
1125,8.629717700436048e-09,1.0229299600000001,1.3765625e-08
1126,8.625188267124846e-09,1.0229299600000001,1.3800393545959456e-08
1127,8.620666183061195e-09,1.0229299600000001,1.383525484920591e-08
1128,8.616151429781822e-09,1.0229299600000001,1.3870209074567904e-08
1129,8.611643988889145e-09,1.0229299600000001,1.3905256387020272e-08
1130,8.607143842050969e-09,1.0229299600000001,1.3940396951684195e-08
1131,8.602650971000201e-09,1.0229299600000001,1.397563093382716e-08
1132,8.598165357534564e-09,1.0229299600000001,1.4010958498862983e-08
1133,8.593686983516297e-09,1.0229299600000001,1.4046379812351778e-08
1134,8.589215830871884e-09,1.0229299600000001,1.4081895040000002e-08
1135,8.584751881591758e-09,1.0229299600000001,1.4117504347660417e-08
1136,8.580295117730029e-09,1.0229299600000001,1.4153207901332113e-08
1137,8.575845521404189e-09,1.0229299600000001,1.4189005867160497e-08
1138,8.571403074794846e-09,1.0229299600000001,1.4224898411437283e-08
1139,8.566967760145435e-09,1.0229299600000001,1.426088570060052e-08
1140,8.562539559761947e-09,1.0229299600000001,1.4296967901234567e-08
1141,8.558118456012652e-09,1.0229299600000001,1.4333145180070109e-08
1142,8.553704431327816e-09,1.0229299600000001,1.4369417703984152e-08
1143,8.549297468199451e-09,1.0229299600000001,1.4405785640000002e-08
1144,8.544897549181018e-09,1.0229299600000001,1.4442249155287304e-08
1145,8.54050465688717e-09,1.0229299600000001,1.4478808417162016e-08
1146,8.536118773993487e-09,1.0229299600000001,1.4515463593086425e-08
1147,8.531739883236197e-09,1.0229299600000001,1.4552214850669106e-08
1148,8.527367967411923e-09,1.0229299600000001,1.458906235766499e-08
1149,8.523003009377413e-09,1.0229299600000001,1.4626006281975308e-08
1150,8.51864499204927e-09,1.0229299600000001,1.4663046791647612e-08
1151,8.514293898403706e-09,1.0229299600000001,1.4700184054875786e-08
1152,8.50994971147627e-09,1.0229299600000001,1.4737418240000002e-08
1153,8.505612414361592e-09,1.0229299600000001,1.4774749515506782e-08
1154,8.501281990213128e-09,1.0229299600000001,1.4812178050028957e-08
1155,8.496958422242901e-09,1.0229299600000001,1.4849704012345684e-08
1156,8.49264169372125e-09,1.0229299600000001,1.4887327571382413e-08
1157,8.48833178797657e-09,1.0229299600000001,1.4925048896210944e-08
1158,8.484028688395067e-09,1.0229299600000001,1.4962868156049383e-08
1159,8.479732378420503e-09,1.0229299600000001,1.5000785520262152e-08
1160,8.475442841553948e-09,1.0229299600000001,1.503880115836001e-08
1161,8.47116006135353e-09,1.0229299600000001,1.5076915240000002e-08
1162,8.46688402143419e-09,1.0229299600000001,1.511512793498552e-08
1163,8.462614705467438e-09,1.0229299600000001,1.5153439413266268e-08
1164,8.458352097181101e-09,1.0229299600000001,1.519184984493827e-08
1165,8.454096180359091e-09,1.0229299600000001,1.523035940024387e-08
1166,8.449846938841154e-09,1.0229299600000001,1.5268968249571712e-08
1167,8.445604356522634e-09,1.0229299600000001,1.5307676563456792e-08
1168,8.441368417354227e-09,1.0229299600000001,1.5346484512580396e-08
1169,8.437139105341756e-09,1.0229299600000001,1.538539226777016e-08
1170,8.432916404545922e-09,1.0229299600000001,1.54244e-08
1171,8.428700299082069e-09,1.0229299600000001,1.5463507880390184e-08
1172,8.424490773119958e-09,1.0229299600000001,1.5502716080207286e-08
1173,8.420287810883524e-09,1.0229299600000001,1.5542024770864193e-08
1174,8.416091396650653e-09,1.0229299600000001,1.5581434123920138e-08
1175,8.411901514752941e-09,1.0229299600000001,1.562094431108063e-08
1176,8.407718149575473e-09,1.0229299600000001,1.566055550419753e-08
1177,8.403541285556587e-09,1.0229299600000001,1.5700267875269013e-08
1178,8.399370907187657e-09,1.0229299600000001,1.5740081596439573e-08
1179,8.39520699901285e-09,1.0229299600000001,1.5779996840000005e-08
1180,8.391049545628918e-09,1.0229299600000001,1.582001377838744e-08
1181,8.386898531684968e-09,1.0229299600000001,1.5860132584185336e-08
1182,8.382753941882231e-09,1.0229299600000001,1.5900353430123456e-08
1183,8.378615760973854e-09,1.0229299600000001,1.594067648907789e-08
1184,8.374483973764668e-09,1.0229299600000001,1.5981101934071027e-08
1185,8.370358565110976e-09,1.0229299600000001,1.6021629938271608e-08
1186,8.36623951992033e-09,1.0229299600000001,1.606226067499466e-08
1187,8.362126823151314e-09,1.0229299600000001,1.6102994317701574e-08
1188,8.358020459813333e-09,1.0229299600000001,1.6143831040000004e-08
1189,8.353920414966395e-09,1.0229299600000001,1.6184771015643956e-08
1190,8.349826673720887e-09,1.0229299600000001,1.622581441853376e-08
1191,8.345739221237383e-09,1.0229299600000001,1.6266961422716044e-08
1192,8.341658042726413e-09,1.0229299600000001,1.6308212202383787e-08
1193,8.33758312344826e-09,1.0229299600000001,1.6349566931876242e-08
1194,8.333514448712752e-09,1.0229299600000001,1.6391025785679015e-08
1195,8.329452003879052e-09,1.0229299600000001,1.643258893842402e-08
1196,8.325395774355446e-09,1.0229299600000001,1.6474256564889493e-08
1197,8.321345745599142e-09,1.0229299600000001,1.6516028840000006e-08
1198,8.317301903116063e-09,1.0229299600000001,1.6557905938826402e-08
1199,8.31326423246064e-09,1.0229299600000001,1.6599888036585885e-08
1200,8.30923271923561e-09,1.0229299600000001,1.6641975308641974e-08
1201,8.305207349091818e-09,1.0229299600000001,1.6684167930504503e-08
1202,8.301188107728007e-09,1.0229299600000001,1.67264660778296e-08
1203,8.297174980890622e-09,1.0229299600000001,1.6768869926419754e-08
1204,8.293167954373613e-09,1.0229299600000001,1.6811379652223743e-08
1205,8.289167014018232e-09,1.0229299600000001,1.6853995431336687e-08
1206,8.285172145712838e-09,1.0229299600000001,1.6896717440000004e-08
1207,8.2811833353927e-09,1.0229299600000001,1.6939545854601433e-08
1208,8.2772005690398e-09,1.0229299600000001,1.6982480851675052e-08
1209,8.273223832682643e-09,1.0229299600000001,1.7025522607901232e-08
1210,8.269253112396058e-09,1.0229299600000001,1.7068671300106695e-08
1211,8.265288394301006e-09,1.0229299600000001,1.7111927105264442e-08
1212,8.261329664564394e-09,1.0229299600000001,1.7155290200493827e-08
1213,8.257376909398878e-09,1.0229299600000001,1.7198760763060507e-08
1214,8.253430115062675e-09,1.0229299600000001,1.7242338970376467e-08
1215,8.249489267859375e-09,1.0229299600000001,1.7286025000000005e-08
1216,8.245554354137752e-09,1.0229299600000001,1.732981902963573e-08
1217,8.241625360291577e-09,1.0229299600000001,1.7373721237134584e-08
1218,8.237702272759435e-09,1.0229299600000001,1.7417731800493828e-08
1219,8.233785078024536e-09,1.0229299600000001,1.746185089785703e-08
1220,8.229873762614534e-09,1.0229299600000001,1.75060787075141e-08
1221,8.225968313101335e-09,1.0229299600000001,1.7550415407901234e-08
1222,8.222068716100933e-09,1.0229299600000001,1.7594861177600977e-08
1223,8.218174958273204e-09,1.0229299600000001,1.7639416195342173e-08
1224,8.214287026321748e-09,1.0229299600000001,1.7684080640000007e-08
1225,8.210404906993693e-09,1.0229299600000001,1.772885469059595e-08
1226,8.206528587079529e-09,1.0229299600000001,1.777373852629782e-08
1227,8.202658053412916e-09,1.0229299600000001,1.781873232641975e-08
1228,8.198793292870519e-09,1.0229299600000001,1.786383627042219e-08
1229,8.194934292371825e-09,1.0229299600000001,1.790905053791191e-08
1230,8.19108103887897e-09,1.0229299600000001,1.7954375308641978e-08
1231,8.187233519396569e-09,1.0229299600000001,1.7999810762511816e-08
1232,8.183391720971532e-09,1.0229299600000001,1.8045357079567137e-08
1233,8.179555630692892e-09,1.0229299600000001,1.8091014440000004e-08
1234,8.175725235691649e-09,1.0229299600000001,1.8136783024148763e-08
1235,8.17190052314058e-09,1.0229299600000001,1.8182663012498097e-08
1236,8.168081480254074e-09,1.0229299600000001,1.8228654585679012e-08
1237,8.164268094287971e-09,1.0229299600000001,1.827475792446883e-08
1238,8.16046035253938e-09,1.0229299600000001,1.8320973209791195e-08
1239,8.156658242346526e-09,1.0229299600000001,1.8367300622716052e-08
1240,8.152861751088565e-09,1.0229299600000001,1.8413740344459688e-08
1241,8.149070866185432e-09,1.0229299600000001,1.8460292556384694e-08
1242,8.145285575097676e-09,1.0229299600000001,1.8506957439999994e-08
1243,8.14150586532628e-09,1.0229299600000001,1.8553735176960833e-08
1244,8.137731724412516e-09,1.0229299600000001,1.8600625949068745e-08
1245,8.133963139937767e-09,1.0229299600000001,1.8647629938271604e-08
1246,8.130200099523377e-09,1.0229299600000001,1.8694747326663618e-08
1247,8.12644259083048e-09,1.0229299600000001,1.8741978296485298e-08
1248,8.122690601559841e-09,1.0229299600000001,1.878932303012346e-08
1249,8.118944119451703e-09,1.0229299600000001,1.8836781710111264e-08
1250,8.11520313228562e-09,1.0229299600000001,1.8884354519128182e-08
1251,8.111467627880297e-09,1.0229299600000001,1.8932041639999996e-08
1252,8.107737594093445e-09,1.0229299600000001,1.8979843255698833e-08
1253,8.104013018821608e-09,1.0229299600000001,1.9027759549343088e-08
1254,8.100293890000019e-09,1.0229299600000001,1.907579070419753e-08
1255,8.096580195602438e-09,1.0229299600000001,1.912393690367322e-08
1256,8.092871923640998e-09,1.0229299600000001,1.9172198331327547e-08
1257,8.089169062166056e-09,1.0229299600000001,1.92205751708642e-08
1258,8.085471599266033e-09,1.0229299600000001,1.9269067606133214e-08
1259,8.081779523067265e-09,1.0229299600000001,1.9317675821130925e-08
1260,8.078092821733854e-09,1.0229299600000001,1.93664e-08
1261,8.07441148346751e-09,1.0229299600000001,1.941524032702942e-08
1262,8.070735496507407e-09,1.0229299600000001,1.9464196986654475e-08
1263,8.067064849130028e-09,1.0229299600000001,1.951327016345679e-08
